time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-07 00:14:27 ,"Le niveau du débat de #LEmissionPolitique a surclassé celui de #2017LeDebat  compliment pour nos experts , inquiétude pour notre avenir 🇫🇷 ",Playin' for Peace ,0 ,"Montpellier , France ",43.892 ,3.28,0.0,Nan
2017-05-06 22:37:06 ,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Salomé ,370 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 21:20:53 ,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,Jimmy ,370 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 20:53:42 ,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",SamK ,199 ,NaN ,43.892 ,3.28,-0.3333333333333333,0
2017-05-06 18:41:59 ,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,🌈manope🌈 ,370 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 18:21:22 ,"RT @Lizerunn: Le Pen mensonges , outrance et agressivité
Macron mépris de classe , misère et casse sociale
#2017LeDebat niveau de merde
#Sans… ",🔸Alyah🔸 ,92 ,NaN ,43.892 ,3.28,-0.6666666666666666,0
2017-05-06 16:11:34 ,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Monkey D. Lully ,1492 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 12:40:56 ,"RT @NAIR034: Résumé du débat : 
LePen : ""T'es nul !""
Macron : ""Toi même !""
#2017LeDebat ",🥀 ,10 ,NaN ,43.892 ,3.28,-1.0,0
2017-05-06 09:53:38 ,"RT @Samuel_Lafont: Candidate en 2007 , partout avec le candidat en 2017. Vous croyez qu'on ne reverra @RoyalSegolene qu'en 2027 ? #JamaisMac… ",Coronis ,10 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 09:11:53 ,RT @jo_ortuno: Moi quand on me raconte un potin et que je le savais déjà #2017LeDebat ,sortez vos écus ,4 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 08:44:41 ,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",Keariver ,457 ,NaN ,43.892 ,3.28,-0.3333333333333333,0
2017-05-06 08:18:39 ,RT @Samuel_Lafont: Les oppositions qui traversent le pays sortent amplifiées de ce débat. Ça promet un lendemain de présidentielle sous ten… ,Axel Audren ,26 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-06 06:22:39 ,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Yoann ,1492 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-05 22:40:23 ,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Maximilien Magnin ,1492 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-05 22:28:42 ,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",DustFromEarth ,457 ,NaN ,43.892 ,3.28,-0.3333333333333333,0
2017-05-05 21:42:12 ,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",Jecrea ,1492 ,NaN ,43.892 ,3.28,0.0,Nan
2017-05-05 21:02:44 ,RT @AntenneDanger: #2017LeDebat@EmmanuelMacron @MLP_officiel Que ferez-vous pour limiter notre exposition aux #ondes électromagnétiques ? #… ,Elisa ,1 ,NaN ,43.892 ,3.28,-1.0,0
